Factor,Año,Codigo Municipio,Municipio,Nivel Académico,Valor,Tipo de Información
Deserción,2020,25758,Sopó,Secundaria,0.014894,No Oficial
Deserción,2020,25758,Sopó,Media,0.017857,No Oficial
Deserción,2020,25785,Tabio,Transición,0.025773,Oficial
Deserción,2020,25785,Tabio,Primaria,0.005863,Oficial
Deserción,2020,25785,Tabio,Secundaria,0.010348,Oficial
Deserción,2020,25785,Tabio,Media,0.015424,Oficial
Deserción,2020,25785,Tabio,Transición,0.177305,No Oficial
Deserción,2020,25785,Tabio,Primaria,0.075253,No Oficial
Deserción,2020,25785,Tabio,Secundaria,0.023196,No Oficial
Deserción,2020,25785,Tabio,Media,,No Oficial
Deserción,2020,25799,Tenjo,Transición,0.012876,Oficial
Deserción,2020,25799,Tenjo,Primaria,0.012918,Oficial
Deserción,2020,25799,Tenjo,Secundaria,0.006284,Oficial
Deserción,2020,25799,Tenjo,Media,0.043988,Oficial
Deserción,2020,25799,Tenjo,Transición,0.126904,No Oficial
Deserción,2020,25799,Tenjo,Primaria,0.046856,No Oficial
Deserción,2020,25799,Tenjo,Secundaria,0.01831,No Oficial
Deserción,2020,25799,Tenjo,Media,0.006861,No Oficial
Deserción,2020,25817,Tocancipá,Transición,0.011976,Oficial
Deserción,2020,25817,Tocancipá,Primaria,0.006513,Oficial
Deserción,2020,25817,Tocancipá,Secundaria,0.007544,Oficial
Deserción,2020,25817,Tocancipá,Media,0.010256,Oficial
Deserción,2020,25817,Tocancipá,Transición,0.014706,No Oficial
Deserción,2020,25817,Tocancipá,Primaria,0.007013,No Oficial
Deserción,2020,25817,Tocancipá,Secundaria,0.00396,No Oficial
Deserción,2020,25817,Tocancipá,Media,0.004608,No Oficial
Deserción,2020,25899,Zipaquirá,Transición,0.040594,Oficial
Deserción,2020,25899,Zipaquirá,Primaria,0.056257,Oficial
Deserción,2020,25899,Zipaquirá,Secundaria,0.081046,Oficial
Deserción,2020,25899,Zipaquirá,Media,0.057673,Oficial
Deserción,2020,25899,Zipaquirá,Transición,0.059448,No Oficial
Deserción,2020,25899,Zipaquirá,Primaria,0.020287,No Oficial
Deserción,2020,25899,Zipaquirá,Secundaria,0.010919,No Oficial
Deserción,2020,25899,Zipaquirá,Media,0.007431,No Oficial
Deserción,2021,25126,Cajicá,Transición,0.044828,Oficial
Deserción,2021,25126,Cajicá,Primaria,0.035704,Oficial
Deserción,2021,25126,Cajicá,Secundaria,0.040667,Oficial
Deserción,2021,25126,Cajicá,Media,0.029136,Oficial
Deserción,2021,25126,Cajicá,Transición,0.086047,No Oficial
Deserción,2021,25126,Cajicá,Primaria,0.080484,No Oficial
Deserción,2021,25126,Cajicá,Secundaria,0.040706,No Oficial
Deserción,2021,25126,Cajicá,Media,0.013374,No Oficial
Deserción,2021,25175,Chía,Transición,0.049672,Oficial
Deserción,2021,25175,Chía,Primaria,0.023978,Oficial
Deserción,2021,25175,Chía,Secundaria,0.032409,Oficial
Deserción,2021,25175,Chía,Media,0.023869,Oficial
Deserción,2021,25175,Chía,Transición,0.122751,No Oficial
Deserción,2021,25175,Chía,Primaria,0.05365,No Oficial
Deserción,2021,25175,Chía,Secundaria,0.046865,No Oficial
Deserción,2021,25175,Chía,Media,0.021496,No Oficial
Deserción,2021,25200,Cogua,Transición,0.09854,Oficial
Deserción,2021,25200,Cogua,Primaria,0.048518,Oficial
Deserción,2021,25200,Cogua,Secundaria,0.045993,Oficial
Deserción,2021,25200,Cogua,Media,0.025287,Oficial
Deserción,2021,25200,Cogua,Transición,0.009804,No Oficial
Deserción,2021,25200,Cogua,Primaria,0.052356,No Oficial
Deserción,2021,25200,Cogua,Secundaria,0.034483,No Oficial
Deserción,2021,25200,Cogua,Media,0.018018,No Oficial
Deserción,2021,25214,Cota,Transición,0.044715,Oficial
Deserción,2021,25214,Cota,Primaria,0.038551,Oficial
Deserción,2021,25214,Cota,Secundaria,0.053712,Oficial
Deserción,2021,25214,Cota,Media,0.059961,Oficial
Deserción,2021,25214,Cota,Transición,0.063158,No Oficial
Deserción,2021,25214,Cota,Primaria,0.018675,No Oficial
Deserción,2021,25214,Cota,Secundaria,0.017677,No Oficial
Deserción,2021,25214,Cota,Media,0.005202,No Oficial
Deserción,2021,25295,Gachancipá,Transición,0.105023,Oficial
Deserción,2021,25295,Gachancipá,Primaria,0.087764,Oficial
Deserción,2021,25295,Gachancipá,Secundaria,0.130966,Oficial
Deserción,2021,25295,Gachancipá,Media,0.117647,Oficial
Deserción,2021,25295,Gachancipá,Transición,0.089109,No Oficial
Deserción,2021,25295,Gachancipá,Primaria,0.067265,No Oficial
Deserción,2021,25295,Gachancipá,Secundaria,0.048673,No Oficial
Deserción,2021,25295,Gachancipá,Media,,No Oficial
Deserción,2021,25486,Nemocón,Transición,0.020408,Oficial
Deserción,2021,25486,Nemocón,Primaria,0.02347,Oficial
Deserción,2021,25486,Nemocón,Secundaria,0.043571,Oficial
Deserción,2021,25486,Nemocón,Media,0.059441,Oficial
Deserción,2021,25486,Nemocón,Transición,0.052632,No Oficial
Deserción,2021,25486,Nemocón,Primaria,0.159204,No Oficial
Deserción,2021,25486,Nemocón,Secundaria,0.017964,No Oficial
Deserción,2021,25486,Nemocón,Media,0.026316,No Oficial
Deserción,2021,25758,Sopó,Transición,0.032787,Oficial
Deserción,2021,25758,Sopó,Primaria,0.046377,Oficial
Deserción,2021,25758,Sopó,Secundaria,0.036941,Oficial
Deserción,2021,25758,Sopó,Media,0.057569,Oficial
Deserción,2021,25758,Sopó,Transición,0.224638,No Oficial
Deserción,2021,25758,Sopó,Primaria,0.047904,No Oficial
Deserción,2021,25758,Sopó,Secundaria,0.024341,No Oficial
Deserción,2021,25758,Sopó,Media,0.005747,No Oficial
Deserción,2021,25785,Tabio,Transición,0.058824,Oficial
Deserción,2021,25785,Tabio,Primaria,0.044591,Oficial
Deserción,2021,25785,Tabio,Secundaria,0.050398,Oficial
Deserción,2021,25785,Tabio,Media,0.047739,Oficial
Deserción,2021,25785,Tabio,Transición,0.052632,No Oficial
Deserción,2021,25785,Tabio,Primaria,0.089506,No Oficial
Deserción,2021,25785,Tabio,Secundaria,0.036232,No Oficial
Deserción,2021,25785,Tabio,Media,0.020408,No Oficial
Deserción,2021,25799,Tenjo,Transición,0.03913,Oficial
Deserción,2021,25799,Tenjo,Primaria,0.041854,Oficial
Deserción,2021,25799,Tenjo,Secundaria,0.052018,Oficial
Deserción,2021,25799,Tenjo,Media,0.025559,Oficial
Deserción,2021,25799,Tenjo,Transición,0.073171,No Oficial
Deserción,2021,25799,Tenjo,Primaria,0.06383,No Oficial
Deserción,2021,25799,Tenjo,Secundaria,0.056228,No Oficial
Deserción,2021,25799,Tenjo,Media,0.0125,No Oficial
Deserción,2021,25817,Tocancipá,Transición,0.023941,Oficial
Deserción,2021,25817,Tocancipá,Primaria,0.01764,Oficial
Deserción,2021,25817,Tocancipá,Secundaria,0.027037,Oficial
Deserción,2021,25817,Tocancipá,Media,0.017562,Oficial
Deserción,2021,25817,Tocancipá,Transición,0.037037,No Oficial
Deserción,2021,25817,Tocancipá,Primaria,0.026144,No Oficial
Deserción,2021,25817,Tocancipá,Secundaria,0.022449,No Oficial
Deserción,2021,25817,Tocancipá,Media,0.013761,No Oficial
Deserción,2021,25899,Zipaquirá,Transición,0.071303,Oficial
Deserción,2021,25899,Zipaquirá,Primaria,0.069977,Oficial
Deserción,2021,25899,Zipaquirá,Secundaria,0.085399,Oficial
Deserción,2021,25899,Zipaquirá,Media,0.052768,Oficial
Deserción,2021,25899,Zipaquirá,Transición,0.119382,No Oficial
Deserción,2021,25899,Zipaquirá,Primaria,0.044912,No Oficial
Deserción,2021,25899,Zipaquirá,Secundaria,0.023721,No Oficial
Deserción,2021,25899,Zipaquirá,Media,0.01001,No Oficial
Deserción,2022,25126,Cajicá,Transición,0.038,Oficial
Deserción,2022,25126,Cajicá,Primaria,0.028,Oficial
Deserción,2022,25126,Cajicá,Secundaria,0.037,Oficial
Deserción,2022,25126,Cajicá,Media,0.034,Oficial
Deserción,2022,25126,Cajicá,Transición,0.039,No Oficial
Deserción,2022,25126,Cajicá,Primaria,0.053,No Oficial
Deserción,2022,25126,Cajicá,Secundaria,0.05,No Oficial
Deserción,2022,25126,Cajicá,Media,0.017,No Oficial
Deserción,2022,25175,Chía,Transición,0.062,Oficial
Deserción,2022,25175,Chía,Primaria,0.04,Oficial
Deserción,2022,25175,Chía,Secundaria,0.041,Oficial
Deserción,2022,25175,Chía,Media,0.027,Oficial
Deserción,2022,25175,Chía,Transición,0.055,No Oficial
Deserción,2022,25175,Chía,Primaria,0.052,No Oficial
Deserción,2022,25175,Chía,Secundaria,0.043,No Oficial
Deserción,2022,25175,Chía,Media,0.02,No Oficial
Deserción,2022,25200,Cogua,Transición,0.046,Oficial
Deserción,2022,25200,Cogua,Primaria,0.01,Oficial
Deserción,2022,25200,Cogua,Secundaria,0.026,Oficial
Deserción,2022,25200,Cogua,Media,0.019,Oficial
Deserción,2022,25200,Cogua,Transición,0.017,No Oficial
Deserción,2022,25200,Cogua,Primaria,0.043,No Oficial
Deserción,2022,25200,Cogua,Secundaria,0.01,No Oficial
Deserción,2022,25200,Cogua,Media,0.007,No Oficial
Deserción,2022,25214,Cota,Transición,0.047,Oficial
Deserción,2022,25214,Cota,Primaria,0.03,Oficial
Deserción,2022,25214,Cota,Secundaria,0.032,Oficial
Deserción,2022,25214,Cota,Media,0.011,Oficial
Deserción,2022,25214,Cota,Transición,0.018,No Oficial
Deserción,2022,25214,Cota,Primaria,0.015,No Oficial
Deserción,2022,25214,Cota,Secundaria,0.017,No Oficial
Deserción,2022,25214,Cota,Media,0.008,No Oficial
Deserción,2022,25295,Gachancipá,Transición,0.073,Oficial
Deserción,2022,25295,Gachancipá,Primaria,0.052,Oficial
Deserción,2022,25295,Gachancipá,Secundaria,0.054,Oficial
Deserción,2022,25295,Gachancipá,Media,0.043,Oficial
Deserción,2022,25295,Gachancipá,Transición,0.008,No Oficial
Deserción,2022,25295,Gachancipá,Primaria,0.009,No Oficial
Deserción,2022,25295,Gachancipá,Secundaria,0.024,No Oficial
Deserción,2022,25295,Gachancipá,Media,0.014,No Oficial
Deserción,2022,25486,Nemocón,Transición,0.062,Oficial
Deserción,2022,25486,Nemocón,Primaria,0.028,Oficial
Deserción,2022,25486,Nemocón,Secundaria,0.066,Oficial
Deserción,2022,25486,Nemocón,Media,0.042,Oficial
Deserción,2022,25486,Nemocón,Transición,0.01,No Oficial
Deserción,2022,25486,Nemocón,Primaria,0.009,No Oficial
Deserción,2022,25486,Nemocón,Secundaria,0.011,No Oficial
Deserción,2022,25486,Nemocón,Media,,No Oficial
Deserción,2022,25758,Sopó,Transición,0.035,Oficial
Deserción,2022,25758,Sopó,Primaria,0.02,Oficial
Deserción,2022,25758,Sopó,Secundaria,0.017,Oficial
Deserción,2022,25758,Sopó,Media,0.015,Oficial
Deserción,2022,25758,Sopó,Transición,0.044,No Oficial
Deserción,2022,25758,Sopó,Primaria,0.003,No Oficial
Deserción,2022,25758,Sopó,Secundaria,0.006,No Oficial
Deserción,2022,25758,Sopó,Media,0.005,No Oficial
Deserción,2022,25785,Tabio,Transición,0.034,Oficial
Deserción,2022,25785,Tabio,Primaria,0.028,Oficial
Deserción,2022,25785,Tabio,Secundaria,0.042,Oficial
Deserción,2022,25785,Tabio,Media,0.039,Oficial
Deserción,2022,25785,Tabio,Transición,0.013,No Oficial
Deserción,2022,25785,Tabio,Primaria,0.019,No Oficial
Deserción,2022,25785,Tabio,Secundaria,0.033,No Oficial
Deserción,2022,25785,Tabio,Media,,No Oficial
Deserción,2022,25799,Tenjo,Transición,0.042,Oficial
Deserción,2022,25799,Tenjo,Primaria,0.043,Oficial
Deserción,2022,25799,Tenjo,Secundaria,0.043,Oficial
Deserción,2022,25799,Tenjo,Media,0.011,Oficial
Deserción,2022,25799,Tenjo,Transición,0.021,No Oficial
Deserción,2022,25799,Tenjo,Primaria,0.022,No Oficial
Deserción,2022,25799,Tenjo,Secundaria,0.032,No Oficial
Deserción,2022,25799,Tenjo,Media,0.012,No Oficial
Deserción,2022,25817,Tocancipá,Transición,0.037,Oficial
Deserción,2022,25817,Tocancipá,Primaria,0.029,Oficial
Deserción,2022,25817,Tocancipá,Secundaria,0.043,Oficial
Deserción,2022,25817,Tocancipá,Media,0.022,Oficial
Deserción,2022,25817,Tocancipá,Transición,0.005,No Oficial
Deserción,2022,25817,Tocancipá,Primaria,0.002,No Oficial
Deserción,2022,25817,Tocancipá,Secundaria,0.007,No Oficial
Deserción,2022,25817,Tocancipá,Media,0.014,No Oficial
Deserción,2022,25899,Zipaquirá,Transición,0.057,Oficial
Deserción,2022,25899,Zipaquirá,Primaria,0.045,Oficial
Deserción,2022,25899,Zipaquirá,Secundaria,0.079,Oficial
Deserción,2022,25899,Zipaquirá,Media,0.039,Oficial
Deserción,2022,25899,Zipaquirá,Transición,0.01,No Oficial
Deserción,2022,25899,Zipaquirá,Primaria,0.016,No Oficial
Deserción,2022,25899,Zipaquirá,Secundaria,0.01,No Oficial
Deserción,2022,25899,Zipaquirá,Media,0.01,No Oficial
Deserción,2023,25126,Cajicá,Transición,0.037891,Oficial
Deserción,2023,25126,Cajicá,Primaria,0.027523,Oficial
Deserción,2023,25126,Cajicá,Secundaria,0.03677,Oficial
Deserción,2023,25126,Cajicá,Media,0.034343,Oficial
Deserción,2023,25126,Cajicá,Transición,0.076923,No Oficial
Deserción,2023,25126,Cajicá,Primaria,0.05303,No Oficial
Deserción,2023,25126,Cajicá,Secundaria,0.049689,No Oficial
Deserción,2023,25126,Cajicá,Media,0.017294,No Oficial
Deserción,2023,25175,Chía,Transición,0.06383,Oficial
Deserción,2023,25175,Chía,Primaria,0.039668,Oficial
Deserción,2023,25175,Chía,Secundaria,0.041127,Oficial
Deserción,2023,25175,Chía,Media,0.027328,Oficial
Deserción,2023,25175,Chía,Transición,0.126808,No Oficial
Deserción,2023,25175,Chía,Primaria,0.051708,No Oficial
Deserción,2023,25175,Chía,Secundaria,0.043266,No Oficial
Deserción,2023,25175,Chía,Media,0.019943,No Oficial
Deserción,2023,25200,Cogua,Transición,0.046099,Oficial
Deserción,2023,25200,Cogua,Primaria,0.01019,Oficial
Deserción,2023,25200,Cogua,Secundaria,0.025934,Oficial
Deserción,2023,25200,Cogua,Media,0.018987,Oficial
Deserción,2023,25200,Cogua,Transición,0.026549,No Oficial
Deserción,2023,25200,Cogua,Primaria,0.042506,No Oficial
Deserción,2023,25200,Cogua,Secundaria,0.010239,No Oficial
Deserción,2023,25200,Cogua,Media,0.007194,No Oficial
Deserción,2023,25214,Cota,Transición,0.047009,Oficial
Deserción,2023,25214,Cota,Primaria,0.029529,Oficial
Deserción,2023,25214,Cota,Secundaria,0.032451,Oficial
Deserción,2023,25214,Cota,Media,0.01073,Oficial
Deserción,2023,25214,Cota,Transición,0.036298,No Oficial
Deserción,2023,25214,Cota,Primaria,0.01475,No Oficial
Deserción,2023,25214,Cota,Secundaria,0.016717,No Oficial
Deserción,2023,25214,Cota,Media,0.007524,No Oficial
Deserción,2023,25295,Gachancipá,Transición,0.0681,Oficial
Deserción,2023,25295,Gachancipá,Primaria,0.049233,Oficial
Deserción,2023,25295,Gachancipá,Secundaria,0.048168,Oficial
Deserción,2023,25295,Gachancipá,Media,0.042553,Oficial
Deserción,2023,25295,Gachancipá,Transición,0.014286,No Oficial
Deserción,2023,25295,Gachancipá,Primaria,0.009174,No Oficial
Deserción,2023,25295,Gachancipá,Secundaria,0.024476,No Oficial
Deserción,2023,25295,Gachancipá,Media,0.014493,No Oficial
Deserción,2023,25486,Nemocón,Transición,0.061818,Oficial
Deserción,2023,25486,Nemocón,Primaria,0.028271,Oficial
Deserción,2023,25486,Nemocón,Secundaria,0.065652,Oficial
Deserción,2023,25486,Nemocón,Media,0.041841,Oficial
Deserción,2023,25486,Nemocón,Transición,0.021739,No Oficial
Deserción,2023,25486,Nemocón,Primaria,0.008772,No Oficial
Deserción,2023,25486,Nemocón,Secundaria,0.011429,No Oficial
Deserción,2023,25486,Nemocón,Media,,No Oficial
Deserción,2023,25758,Sopó,Transición,0.034615,Oficial
Deserción,2023,25758,Sopó,Primaria,0.02,Oficial
Deserción,2023,25758,Sopó,Secundaria,0.01679,Oficial
Deserción,2023,25758,Sopó,Media,0.015054,Oficial
Deserción,2023,25758,Sopó,Transición,0.12766,No Oficial
Deserción,2023,25758,Sopó,Primaria,0.002874,No Oficial
Deserción,2023,25758,Sopó,Secundaria,0.006098,No Oficial
Deserción,2023,25758,Sopó,Media,0.005128,No Oficial
Deserción,2023,25785,Tabio,Transición,0.034043,Oficial
Deserción,2023,25785,Tabio,Primaria,0.027687,Oficial
Deserción,2023,25785,Tabio,Secundaria,0.042266,Oficial
Deserción,2023,25785,Tabio,Media,0.038929,Oficial
Deserción,2023,25785,Tabio,Transición,0.028369,No Oficial
Deserción,2023,25785,Tabio,Primaria,0.018978,No Oficial
Deserción,2023,25785,Tabio,Secundaria,0.03268,No Oficial
Deserción,2023,25785,Tabio,Media,,No Oficial
Deserción,2023,25799,Tenjo,Transición,0.041985,Oficial
Deserción,2023,25799,Tenjo,Primaria,0.042669,Oficial
Deserción,2023,25799,Tenjo,Secundaria,0.043134,Oficial
Deserción,2023,25799,Tenjo,Media,0.011331,Oficial
Deserción,2023,25799,Tenjo,Transición,0.033816,No Oficial
Deserción,2023,25799,Tenjo,Primaria,0.022479,No Oficial
Deserción,2023,25799,Tenjo,Secundaria,0.032212,No Oficial
Deserción,2023,25799,Tenjo,Media,0.011667,No Oficial
Deserción,2023,25817,Tocancipá,Transición,0.035461,Oficial
Deserción,2023,25817,Tocancipá,Primaria,0.028563,Oficial
Deserción,2023,25817,Tocancipá,Secundaria,0.041384,Oficial
Deserción,2023,25817,Tocancipá,Media,0.021053,Oficial
Deserción,2023,25817,Tocancipá,Transición,0.008,No Oficial
Deserción,2023,25817,Tocancipá,Primaria,0.001534,No Oficial
Deserción,2023,25817,Tocancipá,Secundaria,0.007233,No Oficial
Deserción,2023,25817,Tocancipá,Media,0.014085,No Oficial
Deserción,2023,25899,Zipaquirá,Transición,0.05098,Oficial
Deserción,2023,25899,Zipaquirá,Primaria,0.042597,Oficial
Deserción,2023,25899,Zipaquirá,Secundaria,0.076059,Oficial
Deserción,2023,25899,Zipaquirá,Media,0.037152,Oficial
Deserción,2023,25899,Zipaquirá,Transición,0.021864,No Oficial
Deserción,2023,25899,Zipaquirá,Primaria,0.015771,No Oficial
Deserción,2023,25899,Zipaquirá,Secundaria,0.010435,No Oficial
Deserción,2023,25899,Zipaquirá,Media,0.009728,No Oficial
Matriculados,2014,25175,Chía,Prejardín-Jardín,1157.0,No Oficial
Matriculados,2014,25175,Chía,Transición,716.0,No Oficial
Matriculados,2014,25175,Chía,Primaria,4653.0,No Oficial
Matriculados,2014,25175,Chía,Secundaria,4426.0,No Oficial
Matriculados,2014,25175,Chía,Media,2334.0,No Oficial
Matriculados,2014,25175,Chía,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25175,Chía,Transición,872.0,Oficial
Matriculados,2014,25175,Chía,Primaria,5765.0,Oficial
Matriculados,2014,25175,Chía,Secundaria,5016.0,Oficial
Matriculados,2014,25175,Chía,Media,1843.0,Oficial
Matriculados,2014,25126,Cajicá,Prejardín-Jardín,610.0,No Oficial
Matriculados,2014,25126,Cajicá,Transición,397.0,No Oficial
Matriculados,2014,25126,Cajicá,Primaria,2043.0,No Oficial
Matriculados,2014,25126,Cajicá,Secundaria,1221.0,No Oficial
Matriculados,2014,25126,Cajicá,Media,529.0,No Oficial
Matriculados,2014,25200,Cogua,Prejardín-Jardín,59.0,No Oficial
Matriculados,2014,25200,Cogua,Transición,65.0,No Oficial
Matriculados,2014,25200,Cogua,Primaria,323.0,No Oficial
Matriculados,2014,25200,Cogua,Secundaria,248.0,No Oficial
Matriculados,2014,25200,Cogua,Media,88.0,No Oficial
Matriculados,2014,25214,Cota,Prejardín-Jardín,617.0,No Oficial
Matriculados,2014,25214,Cota,Transición,695.0,No Oficial
Matriculados,2014,25214,Cota,Primaria,4244.0,No Oficial
Matriculados,2014,25214,Cota,Secundaria,2852.0,No Oficial
Matriculados,2014,25214,Cota,Media,1003.0,No Oficial
Matriculados,2014,25295,Gachancipá,Prejardín-Jardín,71.0,No Oficial
Matriculados,2014,25295,Gachancipá,Transición,43.0,No Oficial
Matriculados,2014,25295,Gachancipá,Primaria,237.0,No Oficial
Matriculados,2014,25295,Gachancipá,Secundaria,103.0,No Oficial
Matriculados,2014,25295,Gachancipá,Media,52.0,No Oficial
Matriculados,2014,25486,Nemocón,Prejardín-Jardín,55.0,No Oficial
Matriculados,2014,25486,Nemocón,Transición,62.0,No Oficial
Matriculados,2014,25486,Nemocón,Primaria,248.0,No Oficial
Matriculados,2014,25486,Nemocón,Secundaria,308.0,No Oficial
Matriculados,2014,25486,Nemocón,Media,92.0,No Oficial
Matriculados,2014,25758,Sopó,Prejardín-Jardín,294.0,No Oficial
Matriculados,2014,25758,Sopó,Transición,153.0,No Oficial
Matriculados,2014,25758,Sopó,Primaria,552.0,No Oficial
Matriculados,2014,25758,Sopó,Secundaria,361.0,No Oficial
Matriculados,2014,25758,Sopó,Media,144.0,No Oficial
Matriculados,2014,25785,Tabio,Prejardín-Jardín,164.0,No Oficial
Matriculados,2014,25785,Tabio,Transición,109.0,No Oficial
Matriculados,2014,25785,Tabio,Primaria,455.0,No Oficial
Matriculados,2014,25785,Tabio,Secundaria,273.0,No Oficial
Matriculados,2014,25785,Tabio,Media,109.0,No Oficial
Matriculados,2014,25799,Tenjo,Prejardín-Jardín,164.0,No Oficial
Matriculados,2014,25799,Tenjo,Transición,209.0,No Oficial
Matriculados,2014,25799,Tenjo,Primaria,1680.0,No Oficial
Matriculados,2014,25799,Tenjo,Secundaria,1403.0,No Oficial
Matriculados,2014,25799,Tenjo,Media,552.0,No Oficial
Matriculados,2014,25817,Tocancipá,Prejardín-Jardín,148.0,No Oficial
Matriculados,2014,25817,Tocancipá,Transición,141.0,No Oficial
Matriculados,2014,25817,Tocancipá,Primaria,628.0,No Oficial
Matriculados,2014,25817,Tocancipá,Secundaria,343.0,No Oficial
Matriculados,2014,25817,Tocancipá,Media,117.0,No Oficial
Matriculados,2014,25126,Cajicá,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25126,Cajicá,Transición,581.0,Oficial
Matriculados,2014,25126,Cajicá,Primaria,3337.0,Oficial
Matriculados,2014,25126,Cajicá,Secundaria,2976.0,Oficial
Matriculados,2014,25126,Cajicá,Media,990.0,Oficial
Matriculados,2014,25200,Cogua,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25200,Cogua,Transición,248.0,Oficial
Matriculados,2014,25200,Cogua,Primaria,1408.0,Oficial
Matriculados,2014,25200,Cogua,Secundaria,1353.0,Oficial
Matriculados,2014,25200,Cogua,Media,451.0,Oficial
Matriculados,2014,25214,Cota,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25214,Cota,Transición,235.0,Oficial
Matriculados,2014,25214,Cota,Primaria,1354.0,Oficial
Matriculados,2014,25214,Cota,Secundaria,1274.0,Oficial
Matriculados,2014,25214,Cota,Media,446.0,Oficial
Matriculados,2014,25295,Gachancipá,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25295,Gachancipá,Transición,169.0,Oficial
Matriculados,2014,25295,Gachancipá,Primaria,987.0,Oficial
Matriculados,2014,25295,Gachancipá,Secundaria,664.0,Oficial
Matriculados,2014,25295,Gachancipá,Media,207.0,Oficial
Matriculados,2014,25486,Nemocón,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25486,Nemocón,Transición,223.0,Oficial
Matriculados,2014,25486,Nemocón,Primaria,1082.0,Oficial
Matriculados,2014,25486,Nemocón,Secundaria,806.0,Oficial
Matriculados,2014,25486,Nemocón,Media,307.0,Oficial
Matriculados,2014,25758,Sopó,Prejardín-Jardín,88.0,Oficial
Matriculados,2014,25758,Sopó,Transición,298.0,Oficial
Matriculados,2014,25758,Sopó,Primaria,1673.0,Oficial
Matriculados,2014,25758,Sopó,Secundaria,1639.0,Oficial
Matriculados,2014,25758,Sopó,Media,574.0,Oficial
Matriculados,2014,25785,Tabio,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25785,Tabio,Transición,178.0,Oficial
Matriculados,2014,25785,Tabio,Primaria,1178.0,Oficial
Matriculados,2014,25785,Tabio,Secundaria,1130.0,Oficial
Matriculados,2014,25785,Tabio,Media,385.0,Oficial
Matriculados,2014,25799,Tenjo,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25799,Tenjo,Transición,298.0,Oficial
Matriculados,2014,25799,Tenjo,Primaria,1406.0,Oficial
Matriculados,2014,25799,Tenjo,Secundaria,1186.0,Oficial
Matriculados,2014,25799,Tenjo,Media,377.0,Oficial
Matriculados,2014,25817,Tocancipá,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25817,Tocancipá,Transición,545.0,Oficial
Matriculados,2014,25817,Tocancipá,Primaria,2867.0,Oficial
Matriculados,2014,25817,Tocancipá,Secundaria,2476.0,Oficial
Matriculados,2014,25817,Tocancipá,Media,719.0,Oficial
Matriculados,2014,25899,Zipaquirá,Prejardín-Jardín,982.0,No Oficial
Matriculados,2014,25899,Zipaquirá,Transición,1005.0,No Oficial
Matriculados,2014,25899,Zipaquirá,Primaria,3901.0,No Oficial
Matriculados,2014,25899,Zipaquirá,Secundaria,2284.0,No Oficial
Matriculados,2014,25899,Zipaquirá,Media,770.0,No Oficial
Matriculados,2014,25899,Zipaquirá,Prejardín-Jardín,0.0,Oficial
Matriculados,2014,25899,Zipaquirá,Transición,1001.0,Oficial
Matriculados,2014,25899,Zipaquirá,Primaria,6107.0,Oficial
Matriculados,2014,25899,Zipaquirá,Secundaria,6122.0,Oficial
Matriculados,2014,25899,Zipaquirá,Media,2260.0,Oficial
Matriculados,2015,25175,Chía,Prejardín-Jardín,1543.0,No Oficial
Matriculados,2015,25175,Chía,Transición,995.0,No Oficial
Matriculados,2015,25175,Chía,Primaria,5654.0,No Oficial
Matriculados,2015,25175,Chía,Secundaria,4815.0,No Oficial
Matriculados,2015,25175,Chía,Media,2478.0,No Oficial
Matriculados,2015,25175,Chía,Prejardín-Jardín,0.0,Oficial
Matriculados,2015,25175,Chía,Transición,894.0,Oficial
Matriculados,2015,25175,Chía,Primaria,5619.0,Oficial
Matriculados,2015,25175,Chía,Secundaria,4855.0,Oficial
Matriculados,2015,25175,Chía,Media,1678.0,Oficial
Matriculados,2015,25126,Cajicá,Prejardín-Jardín,697.0,No Oficial
Matriculados,2015,25126,Cajicá,Transición,505.0,No Oficial
Matriculados,2015,25126,Cajicá,Primaria,2490.0,No Oficial
Matriculados,2015,25126,Cajicá,Secundaria,1517.0,No Oficial
Matriculados,2015,25126,Cajicá,Media,631.0,No Oficial
Matriculados,2015,25200,Cogua,Prejardín-Jardín,57.0,No Oficial
Matriculados,2015,25200,Cogua,Transición,64.0,No Oficial
Matriculados,2015,25200,Cogua,Primaria,354.0,No Oficial
Matriculados,2015,25200,Cogua,Secundaria,259.0,No Oficial
Matriculados,2015,25200,Cogua,Media,100.0,No Oficial
Matriculados,2015,25214,Cota,Prejardín-Jardín,663.0,No Oficial
Matriculados,2015,25214,Cota,Transición,752.0,No Oficial
Matriculados,2015,25214,Cota,Primaria,4562.0,No Oficial
Matriculados,2015,25214,Cota,Secundaria,2989.0,No Oficial
Matriculados,2015,25214,Cota,Media,1156.0,No Oficial
Matriculados,2015,25295,Gachancipá,Prejardín-Jardín,65.0,No Oficial
Matriculados,2015,25295,Gachancipá,Transición,60.0,No Oficial
